source,file_path,json_path,value
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/calibration_thresholds.json,pixel_threshold,0.05945547670125961
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/calibration_thresholds.json,val_image_f1,0.4444444397805213
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/calibration_thresholds.json,val_pixel_f1,0.07015765330204256
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/calibration_thresholds.json,calibration_mode,"""clean_only"""
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,baseline_dir,"""outputs/run21_resplit_15es"""
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,candidate_dir,"""outputs/apples_to_apples_run21_3ep/differentiated_pruning"""
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,max_drop,100.0
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,gate_pass,True
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,worst_metric,"""clean.image_ap"""
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,worst_delta,-59.99791727163477
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,comparisons.clean.image_ap.baseline,93.61511539143119
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,comparisons.clean.image_ap.candidate,33.61719811979642
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,comparisons.clean.image_ap.delta,-59.99791727163477
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,comparisons.clean.image_auroc.baseline,97.42063492063492
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,comparisons.clean.image_auroc.candidate,44.54365079365079
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,comparisons.clean.image_auroc.delta,-52.876984126984134
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,comparisons.clean.image_f1_max.baseline,84.84848435261708
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,comparisons.clean.image_f1_max.candidate,39.1304344678639
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,comparisons.clean.image_f1_max.delta,-45.71804988475318
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,comparisons.clean.pixel_ap.baseline,50.88694692577435
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,comparisons.clean.pixel_ap.candidate,2.8366065894114314
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,comparisons.clean.pixel_ap.delta,-48.05034033636292
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,comparisons.clean.pixel_auroc.baseline,95.33689776120521
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,comparisons.clean.pixel_auroc.candidate,82.44177700418203
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,comparisons.clean.pixel_auroc.delta,-12.895120757023179
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,comparisons.clean.pixel_pro.baseline,29.535681104290955
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,comparisons.clean.pixel_pro.candidate,37.79284510077225
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,comparisons.clean.pixel_pro.delta,8.257163996481292
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,comparisons.noisy.image_ap.baseline,81.33140933140935
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,comparisons.noisy.image_ap.candidate,24.978898619040702
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,comparisons.noisy.image_ap.delta,-56.35251071236864
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,comparisons.noisy.image_auroc.baseline,87.00396825396825
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,comparisons.noisy.image_auroc.candidate,45.23809523809524
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,comparisons.noisy.image_auroc.delta,-41.76587301587301
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,comparisons.noisy.image_f1_max.baseline,75.86206849464924
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,comparisons.noisy.image_f1_max.candidate,39.1304344678639
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,comparisons.noisy.image_f1_max.delta,-36.731634026785336
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,comparisons.noisy.pixel_ap.baseline,34.91051079155625
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,comparisons.noisy.pixel_ap.candidate,3.424047514035581
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,comparisons.noisy.pixel_ap.delta,-31.486463277520667
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,comparisons.noisy.pixel_auroc.baseline,91.81948060451154
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,comparisons.noisy.pixel_auroc.candidate,85.11935548111532
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,comparisons.noisy.pixel_auroc.delta,-6.700125123396219
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,comparisons.noisy.pixel_pro.baseline,58.26781925065566
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,comparisons.noisy.pixel_pro.candidate,44.6810147599366
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/comparison_to_run21.json,comparisons.noisy.pixel_pro.delta,-13.58680449071906
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/eval_results/results.json,per_category.cable.image_level.auroc,44.54365079365079
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/eval_results/results.json,per_category.cable.image_level.f1_max,39.1304344678639
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/eval_results/results.json,per_category.cable.image_level.ap,33.61719811979642
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/eval_results/results.json,per_category.cable.pixel_level.auroc,82.44177700418203
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/eval_results/results.json,per_category.cable.pixel_level.pro,37.79284510077225
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/eval_results/results.json,per_category.cable.pixel_level.ap,2.8366065894114314
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/eval_results/results.json,per_category.cable.n_samples,74
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/eval_results/results.json,per_category.cable.n_anomalous,18
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/eval_results/results.json,overall.image_level.auroc,44.54365079365079
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/eval_results/results.json,overall.image_level.f1_max,39.1304344678639
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/eval_results/results.json,overall.image_level.ap,33.61719811979642
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/eval_results/results.json,overall.pixel_level.auroc,82.44177700418203
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/eval_results/results.json,overall.pixel_level.pro,37.79284510077225
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/eval_results/results.json,overall.pixel_level.ap,2.8366065894114314
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/eval_results/results.json,overall.n_samples,74
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/eval_results/results.json,overall.thresholded.image_threshold,-0.0537857711315155
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/eval_results/results.json,overall.thresholded.pixel_threshold,0.05945547670125961
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/eval_results/results.json,overall.thresholded.image_accuracy,50.0
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/eval_results/results.json,overall.thresholded.image_precision,17.24137931034483
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/eval_results/results.json,overall.thresholded.image_recall,27.77777777777778
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/eval_results/results.json,overall.thresholded.image_f1,21.27659574468085
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/eval_results/results.json,overall.thresholded.pixel_accuracy,81.97967201410799
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/noise_results.json,overall.image_level.auroc,45.23809523809524
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/noise_results.json,overall.image_level.f1_max,39.1304344678639
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/noise_results.json,overall.image_level.ap,24.978898619040702
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/noise_results.json,overall.pixel_level.auroc,85.11935548111532
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/noise_results.json,overall.pixel_level.pro,44.6810147599366
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/noise_results.json,overall.pixel_level.ap,3.424047514035581
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/noise_results.json,overall.n_samples,74
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/noise_results.json,overall.thresholded.image_threshold,-0.0537857711315155
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/noise_results.json,overall.thresholded.pixel_threshold,0.05945547670125961
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/noise_results.json,overall.thresholded.image_accuracy,24.324324324324326
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/noise_results.json,overall.thresholded.image_precision,24.324324324324326
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/noise_results.json,overall.thresholded.image_recall,100.0
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/noise_results.json,overall.thresholded.image_f1,39.130434782608695
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/noise_results.json,overall.thresholded.pixel_accuracy,49.19683625725575
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/robustness_report.json,clean.image_level.auroc,44.54365079365079
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/robustness_report.json,clean.image_level.f1_max,39.1304344678639
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/robustness_report.json,clean.image_level.ap,33.61719811979642
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/robustness_report.json,clean.pixel_level.auroc,82.44177700418203
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/robustness_report.json,clean.pixel_level.pro,37.79284510077225
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/robustness_report.json,clean.pixel_level.ap,2.8366065894114314
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/robustness_report.json,clean.n_samples,74
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/robustness_report.json,clean.thresholded.image_threshold,-0.0537857711315155
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/robustness_report.json,clean.thresholded.pixel_threshold,0.05945547670125961
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/robustness_report.json,clean.thresholded.image_accuracy,50.0
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/robustness_report.json,clean.thresholded.image_precision,17.24137931034483
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/robustness_report.json,clean.thresholded.image_recall,27.77777777777778
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/robustness_report.json,clean.thresholded.image_f1,21.27659574468085
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/robustness_report.json,clean.thresholded.pixel_accuracy,81.97967201410799
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/robustness_report.json,noisy.image_level.auroc,45.23809523809524
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/robustness_report.json,noisy.image_level.f1_max,39.1304344678639
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/robustness_report.json,noisy.image_level.ap,24.978898619040702
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/robustness_report.json,noisy.pixel_level.auroc,85.11935548111532
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/robustness_report.json,noisy.pixel_level.pro,44.6810147599366
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/robustness_report.json,noisy.pixel_level.ap,3.424047514035581
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/robustness_report.json,noisy.n_samples,74
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/robustness_report.json,noisy.thresholded.image_threshold,-0.0537857711315155
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/robustness_report.json,noisy.thresholded.pixel_threshold,0.05945547670125961
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/robustness_report.json,noisy.thresholded.image_accuracy,24.324324324324326
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/robustness_report.json,noisy.thresholded.image_precision,24.324324324324326
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/robustness_report.json,noisy.thresholded.image_recall,100.0
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/robustness_report.json,noisy.thresholded.image_f1,39.130434782608695
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/robustness_report.json,noisy.thresholded.pixel_accuracy,49.19683625725575
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/robustness_report.json,delta.image_auroc,0.69444444444445
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/robustness_report.json,delta.image_f1_max,0.0
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/robustness_report.json,delta.image_ap,-8.638299500755718
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/robustness_report.json,delta.pixel_auroc,2.6775784769332915
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/robustness_report.json,delta.pixel_pro,6.888169659164355
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/robustness_report.json,delta.pixel_ap,0.5874409246241497
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/robustness_report.json,delta.image_accuracy,-25.675675675675674
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/robustness_report.json,delta.image_f1,17.853839037927845
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/noise_eval/robustness_report.json,delta.pixel_accuracy,-32.78283575685224
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[0].epoch,1
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[0].train_loss,4.280655750861535
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[0].train_seg,0.3219556191792855
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[0].train_class,0.7026832030369685
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[0].train_vae,3.2560169274990374
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[0].train_reg,0.0
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[0].train_consistency,0.0
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[0].train_distill,0.0
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[0].train_distill_map,0.0
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[0].train_distill_score,0.0
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[0].train_distill_feat,0.0
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[0].val_loss,2.0506011724472044
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[0].val_seg,0.3276486247777939
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[0].val_class,0.6811116069555283
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[0].val_vae,1.0418409287929535
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[0].val_reg,0.0
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[0].lr,0.0001230769230769231
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[0].epoch_time_sec,84.14384388923645
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[1].epoch,2
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[1].train_loss,3.965113065792964
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[1].train_seg,0.3667601328629714
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[1].train_class,0.6665644778655125
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[1].train_vae,2.931788438100081
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[1].train_reg,0.0
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[1].train_consistency,0.0
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[1].train_distill,0.0
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[1].train_distill_map,0.0
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[1].train_distill_score,0.0
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[1].train_distill_feat,0.0
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[1].val_loss,3.0288248896598815
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[1].val_seg,0.39636711627244947
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[1].val_class,0.6634634822607041
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[1].val_vae,1.9689942717552185
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[1].val_reg,0.0
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[1].lr,0.0002461538461538462
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[1].epoch_time_sec,82.81521511077881
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[2].epoch,3
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[2].train_loss,4.502960205078125
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[2].train_seg,0.35597085631810704
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[2].train_class,0.6643114332969372
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[2].train_vae,3.4826779218820425
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[2].train_reg,0.0
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[2].train_consistency,0.0
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[2].train_distill,0.0
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[2].train_distill_map,0.0
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[2].train_distill_score,0.0
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[2].train_distill_feat,0.0
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[2].val_loss,3.984609377384186
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[2].val_seg,0.3529764026403427
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[2].val_class,0.6635743021965027
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[2].val_vae,2.968058693408966
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[2].val_reg,0.0
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[2].lr,0.00036923076923076927
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_metrics.json,[2].epoch_time_sec,83.63573098182678
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_summary.json,best_val_loss,2.0506011724472044
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_summary.json,epochs_completed,3
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_summary.json,early_stopping_enabled,True
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_summary.json,early_stopping_patience,5
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_summary.json,monitor,"""val_loss"""
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_summary.json,metrics_file,"""outputs/apples_to_apples_run21_3ep/differentiated_pruning\\training_metrics.json"""
ablations,05_results/ablations/apples_to_apples_run21_3ep/differentiated_pruning/training_summary.json,val_visualizations_dir,"""outputs/apples_to_apples_run21_3ep/differentiated_pruning\\val_visualizations"""
ablations,05_results/ablations/compression_gate/compression_gate_summary.json,baseline_dir,"""outputs/run21_resplit_15es"""
ablations,05_results/ablations/compression_gate/compression_gate_summary.json,data_root,"""data/cable_resplit"""
ablations,05_results/ablations/compression_gate/compression_gate_summary.json,categories[0],"""cable"""
ablations,05_results/ablations/compression_gate/compression_gate_summary.json,max_drop,7.0
ablations,05_results/ablations/compression_gate/compression_gate_summary.json,prelim_epochs,3
ablations,05_results/ablations/compression_gate/compression_gate_summary.json,full_epochs,15
ablations,05_results/ablations/compression_gate/compression_gate_summary.json,prelim_only,False
ablations,05_results/ablations/compression_gate/compression_gate_summary.json,unsupported_methods.low_rank_factorization,"""No native matrix-factorization module replacement is implemented."""
ablations,05_results/ablations/compression_gate/compression_gate_summary.json,unsupported_methods.quantization,"""No integrated train+eval quantized pipeline is implemented in current scripts."""
ablations,05_results/ablations/compression_gate/compression_gate_summary.json,methods.depth_pruning_heads.type,"""structured_pruning"""
ablations,05_results/ablations/compression_gate/compression_gate_summary.json,methods.depth_pruning_heads.prelim.stage_name,"""prelim_3ep"""
ablations,05_results/ablations/compression_gate/compression_gate_summary.json,methods.depth_pruning_heads.prelim.epochs,3
ablations,05_results/ablations/compression_gate/compression_gate_summary.json,methods.depth_pruning_heads.prelim.config_path,"""outputs\\compression_gate\\configs\\depth_pruning_heads_prelim_3ep.yaml"""
ablations,05_results/ablations/compression_gate/compression_gate_summary.json,methods.depth_pruning_heads.prelim.run_dir,"""outputs\\compression_gate\\depth_pruning_heads\\prelim_3ep"""
ablations,05_results/ablations/compression_gate/compression_gate_summary.json,methods.depth_pruning_heads.prelim.compare_report,"""outputs\\compression_gate\\depth_pruning_heads\\prelim_3ep\\comparison_to_run21_resplit_15es.json"""
ablations,05_results/ablations/compression_gate/compression_gate_summary.json,methods.depth_pruning_heads.prelim.gate_pass,False
ablations,05_results/ablations/compression_gate/compression_gate_summary.json,methods.depth_pruning_heads.prelim.train_info.best_checkpoint,"""outputs\\compression_gate\\depth_pruning_heads\\prelim_3ep\\best_model.pth"""
ablations,05_results/ablations/compression_gate/compression_gate_summary.json,methods.depth_pruning_heads.prelim.train_info.training_summary,"""outputs\\compression_gate\\depth_pruning_heads\\prelim_3ep\\training_summary.json"""
ablations,05_results/ablations/compression_gate/compression_gate_summary.json,methods.depth_pruning_heads.prelim.train_info.terminated_after_summary,True
ablations,05_results/ablations/compression_gate/compression_gate_summary.json,methods.depth_pruning_heads.prelim.train_info.train_return_code,1
ablations,05_results/ablations/compression_gate/compression_gate_summary.json,methods.depth_pruning_heads.prelim.metrics.clean.image_ap,31.715661037542088
ablations,05_results/ablations/compression_gate/compression_gate_summary.json,methods.depth_pruning_heads.prelim.metrics.clean.image_auroc,53.968253968253975
ablations,05_results/ablations/compression_gate/compression_gate_summary.json,methods.depth_pruning_heads.prelim.metrics.clean.pixel_pro,35.05926282214416
ablations,05_results/ablations/compression_gate/compression_gate_summary.json,methods.depth_pruning_heads.prelim.metrics.clean.pixel_ap,2.7545359827278766
ablations,05_results/ablations/compression_gate/compression_gate_summary.json,methods.depth_pruning_heads.prelim.metrics.noisy.image_ap,36.52630403570345
ablations,05_results/ablations/compression_gate/compression_gate_summary.json,methods.depth_pruning_heads.prelim.metrics.noisy.image_auroc,57.936507936507944
ablations,05_results/ablations/compression_gate/compression_gate_summary.json,methods.depth_pruning_heads.prelim.metrics.noisy.pixel_pro,43.36544462098103
ablations,05_results/ablations/compression_gate/compression_gate_summary.json,methods.depth_pruning_heads.prelim.metrics.noisy.pixel_ap,2.746359383936484
ablations,05_results/ablations/compression_gate/compression_gate_summary.json,methods.depth_pruning_heads.full,
ablations,05_results/ablations/compression_gate/compression_gate_summary.json,methods.depth_pruning_heads.promoted_to_full,False
ablations,05_results/ablations/compression_gate/compression_gate_summary.json,methods.depth_pruning_heads.skipped,False
ablations,05_results/ablations/compression_gate/compression_gate_summary.json,methods.depth_pruning_heads.skip_reason,
